N° BOLETIN;PATENTE;FECHA EMISION;AÑO DEL PERMISO;VALOR PERMISO; VALOR IPC;VALOR MULTA;TOTAL A PAGAR;TIPO DE PAGO; CAJA;TIPO VEHICULO;FECHA PAGO; Codigo Sii ; Clasificacion ; Fondos a Terceros 
1133;LRRV-56-0;27-03-2021;2021;395186;0;0;395186;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT050034919;NORMAL;No
974;LRYS-98-6;01-04-2021;2021;341530;0;5123;346653;CONTADO   ;PRESENCIAL;FURGON    ;16-04-2021;CO181000420;NORMAL;No
2094;LSBG-87-K;31-08-2021;2021;152352;0;0;152352;2ª Cuota  ;PAGADO INTERNET;STATION WA;31-08-2021;SU160007520;NORMAL;No
494;LSBG-87-K;19-03-2021;2021;150398;0;0;150398;1ª Cuota  ;PRESENCIAL;STATION WA;22-03-2021;SU160007520;NORMAL;No
445;LSTY-74-3;15-03-2021;2021;146140;0;0;146140;CONTADO   ;PRESENCIAL;STATION WA;16-03-2021;SU197009420;NORMAL;No
958;LSYV-69-K;31-03-2021;2021;706233;0;0;706233;CONTADO   ;PRESENCIAL;FURGON    ;31-03-2021;CO052011520;NORMAL;No
1395;LT-8434-7;26-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;CAMIONETA ;31-05-2021;CT111000295;NORMAL;No
1266;LTLB-75-9;31-03-2021;2021;485637;0;0;485637;CONTADO   ;PRESENCIAL;CAMIONETA ;27-04-2021;CT079020119;NORMAL;No
672;LTPR-77-2;26-03-2021;2021;317995;0;0;317995;CONTADO   ;PRESENCIAL;STATION WA;26-03-2021;SU227046520;NORMAL;No
722;LVLV-18-K;29-03-2021;2021;575995;0;0;575995;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007220;NORMAL;No
723;LVLX-30-1;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
279;LWRP-92-3;10-02-2021;2020;5113;0;0;5113;DUPLICADO ;PRESENCIAL;BUS       ;11-02-2021; ;DUPLICADO;No
1931;LWRP-92-3;29-07-2021;2021;51489;309;1554;53352;CONTADO   ;PRESENCIAL;BUS       ;29-07-2021; ;NORMAL;No
984;LWSH-73-0;01-04-2021;2021;146698;293;2205;149196;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB050018820;NORMAL;No
354;LWZV-53-2;04-03-2021;2021;134273;0;0;134273;CONTADO   ;PRESENCIAL;STATION WA;04-03-2021;SU099000416;NORMAL;No
724;LXDJ-37-5;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
725;LXDJ-45-6;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
726;LXDJ-46-4;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
727;LXDJ-47-2;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
728;LXDJ-48-0;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
729;LXDJ-49-9;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
730;LXDJ-50-2;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
731;LXDJ-51-0;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
732;LXDJ-52-9;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
733;LXDJ-53-7;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
734;LXDJ-55-3;29-03-2021;2021;674689;0;0;674689;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007420;NORMAL;No
735;LXDJ-56-1;29-03-2021;2021;674689;0;0;674689;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007420;NORMAL;No
736;LXDJ-58-8;29-03-2021;2021;674689;0;0;674689;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007420;NORMAL;No
738;LXDJ-59-6;29-03-2021;2021;575995;0;0;575995;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007220;NORMAL;No
739;LXDJ-60-K;29-03-2021;2021;575995;0;0;575995;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007220;NORMAL;No
740;LXDJ-61-8;29-03-2021;2021;575995;0;0;575995;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007220;NORMAL;No
741;LXDJ-62-6;29-03-2021;2021;575995;0;0;575995;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007220;NORMAL;No
742;LXDJ-63-4;29-03-2021;2021;575995;0;0;575995;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007220;NORMAL;No
743;LXDK-18-5;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
744;LXDK-19-3;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
745;LXDK-20-7;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
746;LXDK-22-3;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
747;LXDK-23-1;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
748;LXDK-24-K;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
749;LXDK-25-8;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
750;LXDK-26-6;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
751;LXDK-27-4;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;14-04-2021;CT243007620;NORMAL;No
752;LXDK-28-2;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
753;LXDK-29-0;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
886;LXHT-84-4;30-03-2021;2021;229720;0;0;229720;1ª Cuota  ;PRESENCIAL;CAMIONETA ;31-03-2021;CT160012020;NORMAL;No
2159;LXHT-84-4;10-09-2021;2021;232706;1862;3519;238087;2ª Cuota  ;PRESENCIAL;CAMIONETA ;14-09-2021;CT160012020;NORMAL;No
760;LXVP-57-6;29-03-2021;2021;674689;0;0;674689;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007420;NORMAL;No
761;LXVP-58-4;29-03-2021;2021;674689;0;0;674689;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007420;NORMAL;No
833;LXVP-59-2;30-03-2021;2021;674689;0;0;674689;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007420;NORMAL;No
762;LXVP-60-6;29-03-2021;2021;674689;0;0;674689;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007420;NORMAL;No
763;LXVP-62-2;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
764;LXVP-63-0;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
765;LXVP-64-9;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
766;LXVP-65-7;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
767;LXVP-66-5;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
768;LXVP-67-3;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
769;LXVP-68-1;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
770;LXVP-69-K;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
771;LXVP-70-3;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
772;LXVP-71-1;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
773;LXVP-72-K;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
774;LXVP-73-8;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
775;LXVR-79-K;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
776;LXVW-39-6;29-03-2021;2021;575995;0;0;575995;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007220;NORMAL;No
777;LXVW-41-8;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
778;LXVW-42-6;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
779;LXVW-43-4;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
659;LY-9750-1;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;JEEP      ;26-03-2021;SU229001695;NORMAL;No
780;LYDK-11-2;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
781;LYDK-12-0;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
782;LYDK-13-9;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
783;LYDK-14-7;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
784;LYDK-15-5;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
785;LYDK-16-3;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
786;LYDK-17-1;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
787;LYDK-18-K;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
788;LYDK-19-8;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
789;LYDK-20-1;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
790;LYDK-21-K;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
791;LYDK-22-8;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
792;LYDK-23-6;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;23-03-2022;CT243007620;NORMAL;No
793;LYDK-24-4;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
2011;LYFW-33-6;13-08-2021;2021;104500;0;0;104500;2ª Cuota  ;PAGADO INTERNET;STATION WA;24-08-2021;SU088000620;NORMAL;No
962;LYFW-33-6;31-03-2021;2021;103160;0;0;103160;1ª Cuota  ;PRESENCIAL;STATION WA;16-04-2021;SU088000620;NORMAL;No
484;LYZY-20-4;19-03-2021;2021;66620;0;0;66620;CONTADO   ;PRESENCIAL;AUTOMOVIL ;22-03-2021;HB229014319;NORMAL;No
1446;LZ-2360-K;14-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;CAMIONETA ;18-05-2021;CT235003595;NORMAL;No
990;LZBG-46-K;01-04-2021;2021;158140;316;2377;160833;CONTADO   ;PRESENCIAL;AUTOMOVIL ;16-04-2021;HB229015720;NORMAL;No
411;LZDJ-81-1;12-03-2021;2021;158440;0;0;158440;CONTADO   ;PRESENCIAL;STATION WA;15-03-2021;SU035000520;NORMAL;No
608;LZDJ-91-9;24-03-2021;2021;76147;0;0;76147;1ª Cuota  ;PRESENCIAL;STATION WA;25-03-2021;SU035001320;NORMAL;No
2078;LZDJ-91-9;30-08-2021;2021;77137;0;0;77137;2ª Cuota  ;PRESENCIAL;STATION WA;30-08-2021;SU035001320;NORMAL;No
635;LZDL-81-4;25-03-2021;2021;434254;0;0;434254;CONTADO   ;PRESENCIAL;STATION WA;30-03-2021;SU079007320;NORMAL;No
1091;MK-0465-9;22-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;MOTO      ;31-03-2021;MT106023013;NORMAL;No
1063;MY-2009-7;17-03-2021;2021;37721;0;0;37721;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT235010207;NORMAL;No
1003;MY-2709-1;03-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB229009207;NORMAL;No
1290;NA-2825-8;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;27-04-2021;SD057002196;NORMAL;No
1391;NA-3367-7;20-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT235002095;NORMAL;No
645;NC-2983-0;26-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;29-03-2021;SU227005496;NORMAL;No
368;NC-4586-0;05-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;05-03-2021;SU181001095;NORMAL;No
927;ND-2343-8;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT176003395;NORMAL;No
627;ND-7307-9;25-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;25-03-2021;CT235003595;NORMAL;No
2542;NE-3508-2;29-12-2021;2021;25489;1300;3617;30406;CONTADO   ;PAGADO INTERNET;CAMIONETA ;30-12-2021;CT176001795;NORMAL;No
910;NE-7940-3;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT050005295;NORMAL;No
357;NF-4102-8;04-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;04-03-2021;SD176008895;NORMAL;No
2260;NG-5879-0;01-10-2021;2021;52161;209;786;53156;CONTADO   ;PAGADO INTERNET;CAMION    ;05-10-2021; ;NORMAL;No
455;NJ-3014-1;16-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;16-03-2021;CT235003696;NORMAL;No
845;NJ-5925-5;30-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT050003996;NORMAL;No
705;NK-6059-2;29-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;30-03-2021;CT111000296;NORMAL;No
1470;NL-6776-1;17-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;CAMIONETA ;17-05-2021;CT050003795;NORMAL;No
1308;NV-4173-8;01-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;CAMIONETA ;30-04-2021;CT050003995;NORMAL;No
1407;NV-6550-5;30-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;AUTOMOVIL ;30-04-2021;SD160005796;NORMAL;No
932;NW-9923-K;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB050005807;NORMAL;No
572;NX-5142-4;24-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;24-03-2021;CT050003796;NORMAL;No
916;PA-2414-4;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT235003696;NORMAL;No
428;PB-9972-6;15-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;15-03-2021;HB229004196;NORMAL;No
243;PCKS-37-1;28-01-2021;2020;4198;0;63;4261;CONTADO   ;PRESENCIAL;MINIBUS   ;28-01-2021; ;FACTURA;No
1545;PCKS-37-1;01-06-2021;2021;51489;0;772;52261;CONTADO   ;PRESENCIAL;MINIBUS   ;08-06-2021; ;NORMAL;No
970;PCRZ-36-9;31-03-2021;2021;416040;0;0;416040;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT235015720;NORMAL;No
971;PCRZ-37-7;31-03-2021;2021;416040;0;0;416040;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT235015720;NORMAL;No
817;PCVF-30-4;30-03-2021;2021;435415;0;0;435415;CONTADO   ;PRESENCIAL;AMBULANCIA;31-03-2021;CT235016020;NORMAL;No
819;PCVF-31-2;30-03-2021;2021;435415;0;0;435415;CONTADO   ;PRESENCIAL;AMBULANCIA;31-03-2021;CT235016020;NORMAL;No
471;PDVY-65-7;18-03-2021;2021;113499;0;0;113499;CONTADO   ;PRESENCIAL;AUTOMOVIL ;18-03-2021;SD111034320;NORMAL;No
794;PDWY-20-2;29-03-2021;2021;443345;0;0;443345;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT050035620;NORMAL;No
795;PDWY-22-9;29-03-2021;2021;443345;0;0;443345;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT050035620;NORMAL;No
796;PDYK-92-0;29-03-2021;2021;446304;0;0;446304;CONTADO   ;PRESENCIAL;MINIBUS PA;16-04-2021;VN184001820;NORMAL;No
2318;PE-3360-5;15-10-2021;2021;25489;637;2743;28869;CONTADO   ;PAGADO INTERNET;AUTOMOVIL ;25-10-2021;SD181002396;NORMAL;No
2290;PE-3360-5;14-10-2021;2019;24177;2248;12288;38713;CONTADO   ;PRESENCIAL;AUTOMOVIL ;14-10-2021;SD181002396;NORMAL;No
2291;PE-3360-5;14-10-2021;2020;24837;1416;7482;33735;CONTADO   ;PRESENCIAL;AUTOMOVIL ;14-10-2021;SD181002396;NORMAL;No
1383;PF-0576-2;17-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;Moto      ;30-04-2021;MT254021607;NORMAL;No
959;PFBR-39-2;31-03-2021;2021;748532;0;0;748532;CONTADO   ;PRESENCIAL;CAMIONETA ;31-03-2021;CT166007120;NORMAL;No
954;PFBY-22-6;31-03-2021;2021;95570;0;0;95570;1ª Cuota  ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB111017920;NORMAL;No
2096;PFBY-22-6;31-08-2021;2021;96812;0;0;96812;2ª Cuota  ;PRESENCIAL;AUTOMOVIL ;31-08-2021;HB111017920;NORMAL;No
468;PFCR-48-7;18-03-2021;2021;213366;0;0;213366;CONTADO   ;PRESENCIAL;JEEP      ;18-03-2021;SU154004020;NORMAL;No
815;PFSY-14-6;30-03-2021;2021;249038;0;0;249038;CONTADO   ;PRESENCIAL;FURGON    ;31-03-2021;CO184019720;NORMAL;No
797;PFXG-63-7;29-03-2021;2021;443345;0;0;443345;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT050035620;NORMAL;No
798;PFXT-56-8;29-03-2021;2021;196394;0;0;196394;CONTADO   ;PRESENCIAL;FURGON    ;16-04-2021;CO543001020;NORMAL;No
234;PFXW-51-K;27-01-2021;2020;65012;0;6826;71838;CONTADO   ;PRESENCIAL;STATION WA;27-01-2021;SU047004118;FACTURA;No
353;PFXW-51-K;04-03-2021;2021;98840;0;0;98840;CONTADO   ;PRESENCIAL;STATION WA;04-03-2021;SU047004118;NORMAL;No
401;PFZV-34-4;11-03-2021;2021;441469;0;0;441469;CONTADO   ;PRESENCIAL;FURGON    ;11-03-2021;VN176006620;NORMAL;No
538;PG-5841-0;23-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;JEEP      ;24-03-2021;SU229002096;NORMAL;No
961;PGFC-44-K;31-03-2021;2021;278531;0;0;278531;1ª Cuota  ;PRESENCIAL;CAMIONETA ;31-03-2021;CT225005121;NORMAL;No
2029;PGFC-44-K;20-08-2021;2021;282152;0;0;282152;2ª Cuota  ;PRESENCIAL;CAMIONETA ;23-08-2021;CT225005121;NORMAL;No
960;PGLJ-52-K;31-03-2021;2021;41959;0;0;41959;1ª Cuota  ;PRESENCIAL;AUTOMOVIL ;31-03-2021;SD111034420;NORMAL;No
2297;PGLJ-52-K;14-10-2021;2021;42504;510;1290;44304;2ª Cuota  ;PRESENCIAL;AUTOMOVIL ;15-10-2021;SD111034420;NORMAL;No
931;PH-8549-6;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;VN050001697;NORMAL;No
799;PHJB-51-7;29-03-2021;2021;552834;0;0;552834;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007620;NORMAL;No
824;PHKG-12-7;30-03-2021;2021;2090195;0;0;2090195;CONTADO   ;PRESENCIAL;AMBULANCIA;31-03-2021;CT235015021;NORMAL;No
800;PJFJ-23-8;29-03-2021;2021;357734;0;0;357734;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT176033921;NORMAL;No
801;PJFJ-55-6;29-03-2021;2021;357734;0;0;357734;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT176032821;NORMAL;No
802;PJPH-74-4;29-03-2021;2021;617940;0;0;617940;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT243007321;NORMAL;No
989;PKGW-41-K;01-04-2021;2021;771234;1542;11592;784368;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT166007021;NORMAL;No
803;PKHV-15-K;29-03-2021;2021;525568;0;0;525568;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT050035621;NORMAL;No
804;PKHV-16-8;29-03-2021;2021;525568;0;0;525568;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT050035621;NORMAL;No
805;PKLJ-41-8;29-03-2021;2021;379281;0;0;379281;CONTADO   ;PRESENCIAL;CAMIONETA ;16-04-2021;CT176032721;NORMAL;No
806;PKLJ-42-6;29-03-2021;2021;379281;0;0;379281;CONTADO   ;PRESENCIAL;CAMIONETA ;25-08-2021;CT176032721;NORMAL;No
969;PKWC-39-8;31-03-2021;2021;548381;0;0;548381;CONTADO   ;PRESENCIAL;FURGON    ;31-03-2021;VN176006621;NORMAL;No
968;PLFY-25-K;31-03-2021;2021;273675;0;0;273675;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU176023621;NORMAL;No
2073;PLPK-27-4;27-08-2021;2021;68861;0;0;68861;2ª Cuota  ;PAGADO INTERNET;AUTOMOVIL ;28-09-2021;SD176029121;NORMAL;No
1248;PLPK-27-4;31-03-2021;2021;67978;0;0;67978;1ª Cuota  ;PRESENCIAL;AUTOMOVIL ;27-04-2021;SD176029121;NORMAL;No
1575;PLXD-91-2;02-06-2021;2021;169265;0;5078;174343;CONTADO   ;PRESENCIAL;STATION WA;08-06-2021;SU197010521;FACTURA;No
851;PLZL-73-3;30-03-2021;2021;669659;0;0;669659;1ª Cuota  ;PRESENCIAL;CAMIONETA ;31-03-2021;CT079018421;NORMAL;No
2099;PLZL-73-3;31-08-2021;2021;678364;0;0;678364;2ª Cuota  ;PRESENCIAL;CAMIONETA ;31-08-2021;CT079018421;NORMAL;No
469;PPXZ-28-6;18-03-2021;2021;281763;0;0;281763;CONTADO   ;PRESENCIAL;CAMIONETA ;18-03-2021;CT154004221;NORMAL;No
1694;PT-7546-8;12-07-2021;2021;25489;306;1548;27343;CONTADO   ;PRESENCIAL;JEEP      ;24-08-2021;SU229003497;NORMAL;No
911;PU-5887-8;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;HB132000297;NORMAL;No
2232;PV-2084-0;28-09-2021;2021;25489;535;2342;28366;CONTADO   ;PAGADO INTERNET;AUTOMOVIL ;19-10-2021;HB229004197;NORMAL;No
953;PV-6675-1;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;STATION WA;31-03-2021;SU227004297;NORMAL;No
891;PW-2786-2;30-03-2021;2021;27304;0;0;27304;CONTADO   ;PRESENCIAL;AUTOMOVIL ;31-03-2021;SD160013707;NORMAL;No
565;PX-1756-7;23-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;24-03-2021;HB243002697;NORMAL;No
985;PX-5912-K;01-04-2021;2021;25489;51;383;25923;CONTADO   ;PRESENCIAL;JEEP      ;31-03-2021;SU235001996;NORMAL;No
1296;RA-3696-9;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;27-04-2021;SD111005097;NORMAL;No
593;RC-5911-9;24-03-2021;2020;50322;1208;4638;56168;CONTADO   ;PRESENCIAL;CAMION    ;25-03-2021; ;NORMAL;No
1448;RE-2348-2;14-05-2021;2020;24837;919;5409;31165;CONTADO   ;PRESENCIAL;CAMIONETA ;19-05-2021;CT132000897;NORMAL;No
1449;RE-2348-2;14-05-2021;2021;25489;153;769;26411;CONTADO   ;PRESENCIAL;CAMIONETA ;19-05-2021;CT132000897;NORMAL;No
1614;RE-2348-2;09-06-2021;2021;5201;0;0;5201;DUPLICADO ;PRESENCIAL;CAMIONETA ;30-06-2021; ;DUPLICADO;No
1291;RE-2868-9;31-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;AUTOMOVIL ;27-04-2021;SD176009997;NORMAL;No
506;RE-3636-3;19-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;22-03-2021;CT176003297;NORMAL;No
547;RF-4764-5;23-03-2021;2021;25489;0;0;25489;CONTADO   ;PRESENCIAL;CAMIONETA ;24-03-2021;CT229000498;NORMAL;No
